Date Time,p (mbar),Tpot (K),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),CO2 (ppm),T (K),Tdew (K),Tlog (K),Rain Rate (mm/h),Is Rain,Rain Type
2024-03-27 12:00:00,959.8805555555555,294.33972222222224,45.426944444444445,20.374166666666667,9.245833333333334,11.128333333333334,6.013055555555556,9.631666666666668,1145.2511111111112,2.116944444444444,3.7569444444444446,116.58416666666666,0.0,0.0,269.95194444444445,531.2566666666667,627.5130555555556,422.57500000000005,290.91249999999997,278.9627777777778,301.9508333333333,0.0,No,No Rain
2024-03-27 18:00:00,959.9538888888887,290.3327777777778,61.9986111111111,15.883611111111113,9.712777777777779,6.169722222222222,6.319444444444445,10.118888888888888,1160.9330555555555,2.6319444444444446,4.492777777777778,218.90555555555557,0.0,0.0,1.5244444444444443,3.571111111111111,4.615,430.45000000000005,286.95916666666665,279.6761111111111,296.4169444444444,0.0,No,No Rain
2024-03-28 00:00:00,961.1747222222223,283.9772222222222,89.96388888888889,10.610555555555557,9.421111111111111,1.1900000000000002,6.119722222222222,9.803333333333335,1188.221111111111,2.587222222222222,4.866388888888888,225.1675,0.11944444444444444,339.44444444444446,0.0,0.03138888888888888,0.05611111111111111,435.46666666666664,280.7783333333333,279.1811111111111,290.96888888888884,1.266775777414075,Yes,Weak Rain
2024-03-28 06:00:00,962.6094444444445,284.22416666666663,79.82944444444445,10.829722222222223,8.443611111111112,2.3858333333333333,5.473888888888889,8.7725,1188.8663888888889,4.367222222222222,6.523888888888889,190.30555555555554,0.0,0.0,320.6441666666667,606.1011111111111,697.9955555555556,430.43055555555554,281.1433333333333,277.66777777777776,291.36277777777775,0.0,No,No Rain
2024-03-28 12:00:00,966.1780555555556,286.30638888888893,60.788333333333334,12.607222222222223,7.622777777777778,4.982222222222223,4.922777777777778,7.890000000000001,1183.6827777777778,6.495,10.36138888888889,212.03333333333333,0.0,0.0,259.75361111111107,504.90666666666664,672.6347222222222,426.7111111111111,283.5025,276.21916666666664,292.65138888888885,0.0,No,No Rain
2024-03-28 18:00:00,970.9227777777778,284.4294444444444,62.051944444444445,11.424444444444445,7.067777777777778,4.356944444444444,4.540555555555556,7.279722222222222,1195.9552777777778,2.301388888888889,3.6166666666666663,197.36666666666667,0.0,0.0,2.51,6.032777777777778,7.802222222222222,429.4111111111111,282.0386111111111,275.1669444444444,291.53027777777777,0.0,No,No Rain
2024-03-29 00:00:00,973.9475,281.90472222222223,69.24972222222222,9.79138888888889,6.763055555555556,3.029166666666667,4.330277777777777,6.942777777777778,1209.4911111111112,2.125277777777778,3.524722222222222,180.88055555555556,0.0,0.0,0.0,0.0,0.0425,431.93888888888887,279.78527777777776,274.55305555555555,288.4863888888889,0.0,No,No Rain
2024-03-29 06:00:00,973.8052777777777,285.12416666666667,60.44027777777777,12.296944444444444,7.299166666666666,4.997777777777777,4.675833333333333,7.495277777777777,1195.5516666666667,3.876388888888889,6.208611111111111,183.075,0.0,0.0,139.42916666666667,284.60833333333335,321.21444444444444,431.01666666666665,282.96777777777777,275.58194444444445,290.9655555555555,0.0,No,No Rain
2024-03-29 12:00:00,973.8522222222223,288.3277777777778,67.89833333333334,15.042777777777777,10.1775,4.864166666666667,6.526388888888889,10.45111111111111,1180.9055555555556,4.456944444444444,6.824999999999999,197.04722222222222,0.0,1.6666666666666667,142.93055555555554,298.5497222222222,375.2275,424.32500000000005,286.15138888888885,280.2780555555555,294.8286111111111,0.0,No,No Rain
2024-03-29 18:00:00,974.4933333333333,286.9291666666667,80.37444444444445,13.788888888888888,11.008055555555556,2.780277777777778,7.056666666666667,11.296111111111111,1186.8472222222222,1.4733333333333334,2.4025,181.45888888888888,0.0,0.0,2.518333333333333,5.2538888888888895,6.9025,433.3805555555556,284.81666666666666,281.51166666666666,294.3408333333333,0.0,No,No Rain
